Order_ID,Order_Date,Customer_ID,Region,City,Category,Product,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Payment_Method
ORD00642,2025-09-24,CUST0123,Central,Nagpur,Accessories,Wallet,2,1040.0,0.05,1976.0,1531.65,444.35,COD
ORD00643,2025-09-06,CUST0137,Central,Nagpur,Accessories,Sunglasses,2,763.0,0.05,1449.7,874.63,575.07,Wallet
ORD00644,2025-11-17,CUST0270,North,Jaipur,Home,Bedsheet,3,474.0,0.15,1208.7,781.33,427.37,COD
ORD00645,2025-05-03,CUST0235,West,Ahmedabad,Electronics,Smartwatch,3,1338.0,0.0,4014.0,2283.85,1730.15,COD
ORD00646,2025-05-21,CUST0058,South,Bengaluru,Fashion,Dress,1,666.0,0.0,666.0,374.85,291.15,UPI
ORD00647,2025-08-14,CUST0350,South,Chennai,Electronics,Power Bank,1,720.0,0.1,648.0,407.14,240.86,UPI
ORD00648,2025-02-09,CUST0012,West,Pune,Electronics,Smartwatch,1,1386.0,0.1,1247.4,709.96,537.44,UPI
ORD00649,2025-05-27,CUST0341,West,Ahmedabad,Footwear,Loafers,3,1054.0,0.1,2845.8,1839.52,1006.28,Wallet
ORD00650,2025-05-01,CUST0117,Central,Bhopal,Electronics,Smartwatch,3,1575.0,0.05,4488.75,3255.28,1233.47,Wallet
ORD00651,2025-05-20,CUST0086,North,Delhi,Home,Storage Box,3,866.0,0.1,2338.2,1493.04,845.16,UPI
ORD00652,2025-06-21,CUST0022,South,Hyderabad,Accessories,Watch,2,962.0,0.05,1827.8,1063.52,764.28,Card
ORD00653,2025-06-13,CUST0018,West,Pune,Footwear,Sandals,3,1047.0,0.05,2983.95,1710.82,1273.13,Card
ORD00654,2025-10-04,CUST0013,East,Bhubaneswar,Home,Lamp,2,521.0,0.2,833.6,498.83,334.77,Wallet
ORD00655,2025-02-11,CUST0280,West,Pune,Electronics,Power Bank,2,2048.0,0.0,4096.0,3163.09,932.91,Card
ORD00656,2025-03-12,CUST0227,West,Pune,Accessories,Watch,2,809.0,0.2,1294.4,918.28,376.12,Card
ORD00657,2025-03-19,CUST0013,West,Mumbai,Accessories,Wallet,2,802.0,0.2,1283.2,706.26,576.94,Wallet
ORD00658,2025-04-29,CUST0329,West,Pune,Footwear,Sandals,1,1095.0,0.1,985.5,526.56,458.94,UPI
ORD00659,2025-07-16,CUST0229,East,Kolkata,Footwear,Sandals,1,1139.0,0.0,1139.0,751.73,387.27,COD
ORD00660,2025-12-22,CUST0029,South,Bengaluru,Footwear,Sports Shoes,3,1071.0,0.2,2570.4,1740.98,829.42,Card
ORD00661,2025-03-20,CUST0177,West,Pune,Electronics,Power Bank,4,1255.0,0.1,4518.0,2363.68,2154.32,Card
ORD00662,2025-12-28,CUST0213,Central,Bhopal,Home,Cushion,2,586.0,0.15,996.2,710.09,286.11,Wallet
ORD00663,2025-04-20,CUST0307,West,Ahmedabad,Home,Lamp,4,646.0,0.05,2454.8,1809.76,645.04,COD
ORD00664,2025-02-02,CUST0303,East,Bhubaneswar,Beauty,Serum,3,406.0,0.0,1218.0,928.87,289.13,Wallet
ORD00665,2025-08-01,CUST0237,West,Ahmedabad,Fashion,T-Shirt,3,610.0,0.15,1555.5,879.59,675.91,UPI
ORD00666,2025-07-28,CUST0155,West,Pune,Beauty,Serum,4,459.0,0.0,1836.0,1347.49,488.51,Card
ORD00667,2025-06-19,CUST0328,South,Hyderabad,Electronics,Speaker,1,1336.0,0.05,1269.2,746.67,522.53,Wallet
ORD00668,2025-10-05,CUST0142,West,Mumbai,Fashion,Jeans,4,890.0,0.05,3382.0,1783.65,1598.35,Wallet
ORD00669,2025-08-27,CUST0244,Central,Indore,Fashion,Jeans,4,366.0,0.1,1317.6,900.29,417.31,COD
ORD00670,2025-08-01,CUST0070,East,Kolkata,Home,Bedsheet,1,778.0,0.05,739.1,445.76,293.34,Card
ORD00671,2025-02-01,CUST0150,East,Bhubaneswar,Beauty,Face Wash,4,551.0,0.1,1983.6,1056.6,927.0,COD
ORD00672,2025-04-16,CUST0162,South,Hyderabad,Footwear,Sandals,2,689.0,0.2,1102.4,665.71,436.69,Card
ORD00673,2025-08-04,CUST0266,North,Lucknow,Home,Storage Box,3,610.0,0.05,1738.5,909.85,828.65,Card
ORD00674,2025-07-19,CUST0258,West,Pune,Home,Cushion,2,607.0,0.0,1214.0,700.05,513.95,UPI
ORD00675,2025-10-27,CUST0009,West,Pune,Beauty,Face Wash,1,336.0,0.0,336.0,246.25,89.75,Wallet
ORD00676,2025-12-23,CUST0176,East,Kolkata,Home,Storage Box,4,559.0,0.2,1788.8,1173.47,615.33,UPI
ORD00677,2025-01-11,CUST0073,North,Lucknow,Accessories,Watch,1,640.0,0.05,608.0,336.51,271.49,UPI
ORD00678,2025-10-22,CUST0058,South,Hyderabad,Home,Lamp,1,855.0,0.15,726.75,508.44,218.31,COD
ORD00679,2025-07-14,CUST0338,West,Mumbai,Fashion,Dress,2,818.0,0.0,1636.0,864.67,771.33,COD
ORD00680,2025-09-02,CUST0050,East,Kolkata,Electronics,Earphones,1,1720.0,0.1,1548.0,1073.65,474.35,COD
ORD00681,2025-01-04,CUST0075,Central,Bhopal,Footwear,Sandals,2,1243.0,0.1,2237.4,1180.47,1056.93,Card
ORD00682,2025-06-30,CUST0051,East,Kolkata,Footwear,Loafers,2,876.0,0.2,1401.6,936.63,464.97,COD
ORD00683,2025-06-02,CUST0051,South,Bengaluru,Footwear,Sandals,2,996.0,0.2,1593.6,830.47,763.13,UPI
ORD00684,2025-07-19,CUST0055,East,Ranchi,Footwear,Sports Shoes,2,1197.0,0.15,2034.9,1414.49,620.41,UPI
ORD00685,2025-08-03,CUST0161,West,Mumbai,Home,Cushion,2,507.0,0.15,861.9,473.48,388.42,COD
ORD00686,2025-10-03,CUST0286,Central,Bhopal,Electronics,Earphones,4,1580.0,0.1,5688.0,3999.97,1688.03,COD
ORD00687,2025-10-07,CUST0160,West,Mumbai,Fashion,Jeans,4,670.0,0.1,2412.0,1540.8,871.2,Wallet
ORD00688,2025-11-05,CUST0244,East,Bhubaneswar,Beauty,Shampoo,2,420.0,0.0,840.0,632.21,207.79,Card
ORD00689,2025-04-23,CUST0338,West,Ahmedabad,Beauty,Face Wash,1,508.0,0.15,431.8,273.72,158.08,COD
ORD00690,2025-09-07,CUST0102,West,Pune,Fashion,Kurta,1,756.0,0.05,718.2,385.55,332.65,Card
ORD00691,2025-04-23,CUST0298,North,Delhi,Beauty,Shampoo,4,421.0,0.15,1431.4,847.98,583.42,Card
ORD00692,2025-05-20,CUST0076,East,Bhubaneswar,Accessories,Sunglasses,4,967.0,0.15,3287.8,2146.83,1140.97,Wallet
ORD00693,2025-08-12,CUST0069,East,Bhubaneswar,Fashion,T-Shirt,4,564.0,0.05,2143.2,1464.61,678.59,COD
ORD00694,2025-09-06,CUST0348,North,Jaipur,Fashion,T-Shirt,1,778.0,0.05,739.1,457.86,281.24,Card
ORD00695,2025-01-15,CUST0267,Central,Nagpur,Beauty,Lipstick,1,498.0,0.0,498.0,344.56,153.44,Wallet
ORD00696,2025-07-19,CUST0278,East,Ranchi,Electronics,Power Bank,4,1322.0,0.15,4494.8,2927.22,1567.58,Card
ORD00697,2025-06-22,CUST0193,North,Jaipur,Footwear,Sneakers,1,1165.0,0.15,990.25,630.82,359.43,Wallet
ORD00698,2025-12-09,CUST0069,North,Delhi,Electronics,Earphones,3,1085.0,0.05,3092.25,2003.11,1089.14,Card
ORD00699,2025-12-14,CUST0293,West,Mumbai,Accessories,Sunglasses,4,933.0,0.2,2985.6,2084.54,901.06,Wallet
ORD00700,2025-07-27,CUST0194,Central,Bhopal,Electronics,Power Bank,4,1353.0,0.1,4870.8,3159.3,1711.5,Card
ORD00701,2025-03-26,CUST0179,North,Delhi,Home,Storage Box,1,589.0,0.05,559.55,412.73,146.82,COD
ORD00702,2025-08-28,CUST0211,West,Mumbai,Accessories,Watch,4,951.0,0.1,3423.6,2663.24,760.36,Card
ORD00703,2025-03-07,CUST0034,South,Hyderabad,Fashion,Kurta,3,611.0,0.2,1466.4,794.91,671.49,Card
ORD00704,2025-11-15,CUST0217,South,Hyderabad,Fashion,Jeans,3,523.0,0.0,1569.0,1003.9,565.1,Wallet
ORD00705,2025-10-01,CUST0200,West,Ahmedabad,Home,Bedsheet,1,468.0,0.1,421.2,260.39,160.81,Card
ORD00706,2025-01-14,CUST0342,West,Mumbai,Footwear,Sneakers,2,1220.0,0.1,2196.0,1425.53,770.47,Card
ORD00707,2025-07-21,CUST0039,East,Bhubaneswar,Beauty,Lipstick,2,346.0,0.15,588.2,403.04,185.16,UPI
ORD00708,2025-10-31,CUST0048,North,Jaipur,Home,Storage Box,4,855.0,0.05,3249.0,2217.08,1031.92,COD
ORD00709,2025-10-16,CUST0040,East,Kolkata,Footwear,Loafers,4,688.0,0.15,2339.2,1343.95,995.25,Card
ORD00710,2025-12-06,CUST0129,West,Ahmedabad,Footwear,Loafers,3,1436.0,0.05,4092.6,2569.01,1523.59,Wallet
ORD00711,2025-01-14,CUST0339,North,Lucknow,Accessories,Backpack,2,830.0,0.2,1328.0,862.93,465.07,Wallet
ORD00712,2025-02-12,CUST0237,Central,Nagpur,Home,Cushion,1,639.0,0.2,511.2,292.49,218.71,UPI
ORD00713,2025-11-26,CUST0033,East,Bhubaneswar,Beauty,Serum,4,406.0,0.1,1461.6,1086.92,374.68,UPI
ORD00714,2025-08-08,CUST0121,East,Ranchi,Electronics,Smartwatch,2,1501.0,0.1,2701.8,1887.43,814.37,Wallet
ORD00715,2025-03-11,CUST0159,South,Hyderabad,Beauty,Face Wash,1,447.0,0.05,424.65,308.82,115.83,Wallet
ORD00716,2025-08-25,CUST0070,West,Ahmedabad,Electronics,Speaker,1,1678.0,0.05,1594.1,894.98,699.12,COD
ORD00717,2025-04-04,CUST0029,Central,Bhopal,Home,Storage Box,1,663.0,0.15,563.55,407.66,155.89,COD
ORD00718,2025-01-26,CUST0072,North,Jaipur,Home,Storage Box,3,668.0,0.0,2004.0,1248.88,755.12,UPI
ORD00719,2025-05-14,CUST0122,Central,Nagpur,Fashion,T-Shirt,3,654.0,0.15,1667.7,1250.75,416.95,COD
ORD00720,2025-07-14,CUST0112,Central,Nagpur,Home,Storage Box,4,643.0,0.05,2443.4,1864.88,578.52,UPI
ORD00721,2025-06-17,CUST0302,South,Bengaluru,Fashion,Kurta,4,739.0,0.15,2512.6,1472.68,1039.92,COD
ORD00722,2025-04-19,CUST0143,North,Jaipur,Electronics,Smartwatch,4,969.0,0.15,3294.6,2298.02,996.58,UPI
ORD00723,2025-08-21,CUST0340,East,Bhubaneswar,Home,Cushion,1,492.0,0.2,393.6,208.23,185.37,COD
ORD00724,2025-06-17,CUST0186,East,Ranchi,Accessories,Backpack,4,907.0,0.1,3265.2,2240.34,1024.86,COD
ORD00725,2025-06-22,CUST0131,West,Pune,Footwear,Sandals,1,1134.0,0.15,963.9,733.67,230.23,Card
ORD00726,2025-07-14,CUST0330,East,Kolkata,Fashion,Kurta,2,677.0,0.15,1150.9,787.39,363.51,Wallet
ORD00727,2025-05-23,CUST0171,North,Jaipur,Fashion,Jeans,4,702.0,0.15,2386.8,1816.09,570.71,Wallet
ORD00728,2025-08-04,CUST0281,East,Ranchi,Fashion,Kurta,1,744.0,0.1,669.6,421.46,248.14,Card
ORD00729,2025-05-10,CUST0070,North,Lucknow,Electronics,Earphones,2,1264.0,0.15,2148.8,1559.31,589.49,COD
ORD00730,2025-02-11,CUST0265,East,Bhubaneswar,Electronics,Power Bank,1,1204.0,0.0,1204.0,675.48,528.52,UPI
ORD00731,2025-08-29,CUST0304,East,Bhubaneswar,Footwear,Sports Shoes,4,1139.0,0.05,4328.2,2544.02,1784.18,Card
ORD00732,2025-01-10,CUST0194,North,Jaipur,Home,Lamp,3,536.0,0.05,1527.6,950.64,576.96,UPI
ORD00733,2025-10-04,CUST0102,Central,Nagpur,Fashion,T-Shirt,2,751.0,0.0,1502.0,1161.46,340.54,Card
ORD00734,2025-01-27,CUST0046,North,Jaipur,Accessories,Backpack,4,555.0,0.2,1776.0,1043.65,732.35,Card
ORD00735,2025-06-29,CUST0254,North,Lucknow,Beauty,Face Wash,4,533.0,0.15,1812.2,1332.12,480.08,COD
ORD00736,2025-04-25,CUST0221,South,Bengaluru,Beauty,Serum,3,488.0,0.15,1244.4,770.71,473.69,UPI
ORD00737,2025-11-29,CUST0075,East,Ranchi,Footwear,Sandals,2,1151.0,0.15,1956.7,1109.25,847.45,COD
ORD00738,2025-02-05,CUST0332,South,Chennai,Home,Storage Box,4,765.0,0.05,2907.0,1791.02,1115.98,Wallet
ORD00739,2025-11-30,CUST0197,West,Mumbai,Fashion,T-Shirt,3,910.0,0.15,2320.5,1621.06,699.44,Wallet
ORD00740,2025-01-21,CUST0121,North,Delhi,Accessories,Watch,1,946.0,0.0,946.0,573.79,372.21,Wallet
ORD00741,2025-01-16,CUST0344,North,Jaipur,Home,Bedsheet,4,435.0,0.1,1566.0,1212.33,353.67,Card
ORD00742,2025-05-07,CUST0174,Central,Bhopal,Beauty,Face Wash,3,346.0,0.05,986.1,641.93,344.17,Wallet
ORD00743,2025-04-13,CUST0161,East,Ranchi,Beauty,Face Wash,4,399.0,0.05,1516.2,891.08,625.12,COD
ORD00744,2025-01-11,CUST0135,East,Ranchi,Beauty,Shampoo,3,452.0,0.15,1152.6,684.14,468.46,Card
ORD00745,2025-11-15,CUST0078,West,Mumbai,Footwear,Loafers,3,1202.0,0.15,3065.1,2202.44,862.66,Wallet
ORD00746,2025-03-20,CUST0134,South,Hyderabad,Fashion,Kurta,2,609.0,0.05,1157.1,612.48,544.62,UPI
ORD00747,2025-05-03,CUST0288,West,Mumbai,Accessories,Sunglasses,4,827.0,0.0,3308.0,2099.9,1208.1,Wallet
ORD00748,2025-03-06,CUST0105,North,Lucknow,Electronics,Speaker,2,1210.0,0.0,2420.0,1478.37,941.63,Card
ORD00749,2025-08-31,CUST0003,Central,Indore,Beauty,Serum,2,400.0,0.2,640.0,498.87,141.13,UPI
ORD00750,2025-12-09,CUST0349,South,Bengaluru,Electronics,Earphones,1,1046.0,0.1,941.4,495.88,445.52,COD
ORD00751,2025-02-28,CUST0236,Central,Bhopal,Electronics,Smartwatch,3,1167.0,0.05,3325.95,1754.46,1571.49,Wallet
ORD00752,2025-10-16,CUST0336,Central,Nagpur,Electronics,Smartwatch,1,1059.0,0.1,953.1,735.93,217.17,Wallet
ORD00753,2025-04-22,CUST0037,South,Hyderabad,Home,Lamp,3,536.0,0.1,1447.2,1052.86,394.34,Wallet
ORD00754,2025-08-27,CUST0107,East,Kolkata,Fashion,Dress,2,833.0,0.15,1416.1,769.21,646.89,UPI
ORD00755,2025-12-25,CUST0222,East,Ranchi,Electronics,Speaker,2,1161.0,0.0,2322.0,1387.68,934.32,Card
ORD00756,2025-05-12,CUST0251,East,Ranchi,Accessories,Backpack,1,1179.0,0.1,1061.1,693.21,367.89,Wallet
ORD00757,2025-07-08,CUST0189,East,Ranchi,Electronics,Speaker,4,1524.0,0.0,6096.0,4368.93,1727.07,UPI
ORD00758,2025-03-27,CUST0332,North,Delhi,Electronics,Speaker,3,1447.0,0.15,3689.85,2567.67,1122.18,UPI
ORD00759,2025-11-07,CUST0245,East,Bhubaneswar,Electronics,Earphones,4,1184.0,0.0,4736.0,3579.82,1156.18,Card
ORD00760,2025-11-07,CUST0283,East,Kolkata,Beauty,Serum,4,507.0,0.1,1825.2,1218.9,606.3,COD
ORD00761,2025-02-28,CUST0292,Central,Indore,Fashion,T-Shirt,4,627.0,0.0,2508.0,1607.15,900.85,Card
ORD00762,2025-03-25,CUST0237,Central,Bhopal,Home,Storage Box,1,664.0,0.0,664.0,473.12,190.88,UPI
ORD00763,2025-06-09,CUST0233,North,Delhi,Beauty,Shampoo,4,657.0,0.1,2365.2,1422.97,942.23,Wallet
ORD00764,2025-02-25,CUST0310,East,Kolkata,Footwear,Loafers,2,1081.0,0.05,2053.9,1109.8,944.1,Card
ORD00765,2025-10-24,CUST0007,West,Ahmedabad,Accessories,Wallet,1,965.0,0.0,965.0,600.89,364.11,UPI
ORD00766,2025-01-14,CUST0156,West,Ahmedabad,Accessories,Sunglasses,4,699.0,0.2,2236.8,1585.3,651.5,Card
ORD00767,2025-06-09,CUST0058,East,Kolkata,Accessories,Sunglasses,2,795.0,0.05,1510.5,790.91,719.59,COD
ORD00768,2025-10-22,CUST0224,North,Delhi,Accessories,Backpack,4,1055.0,0.05,4009.0,2761.93,1247.07,UPI
ORD00769,2025-12-13,CUST0086,West,Mumbai,Fashion,Jeans,4,621.0,0.15,2111.4,1109.9,1001.5,UPI
ORD00770,2025-07-12,CUST0104,West,Pune,Accessories,Sunglasses,1,1061.0,0.15,901.85,606.19,295.66,Card
ORD00771,2025-07-23,CUST0222,North,Jaipur,Footwear,Sports Shoes,1,1240.0,0.0,1240.0,848.04,391.96,Wallet
ORD00772,2025-04-12,CUST0314,North,Jaipur,Electronics,Smartwatch,4,1258.0,0.15,4277.2,2795.03,1482.17,Wallet
ORD00773,2025-02-08,CUST0033,Central,Bhopal,Beauty,Face Wash,4,501.0,0.2,1603.2,965.32,637.88,Card
ORD00774,2025-10-31,CUST0178,West,Mumbai,Accessories,Sunglasses,4,940.0,0.2,3008.0,2298.51,709.49,Wallet
ORD00775,2025-12-20,CUST0225,North,Delhi,Accessories,Sunglasses,3,890.0,0.05,2536.5,1628.44,908.06,UPI
ORD00776,2025-11-18,CUST0337,Central,Nagpur,Footwear,Sandals,3,789.0,0.2,1893.6,1404.86,488.74,Wallet
ORD00777,2025-05-05,CUST0083,West,Pune,Beauty,Lipstick,3,391.0,0.15,997.05,725.79,271.26,UPI
ORD00778,2025-02-22,CUST0252,West,Mumbai,Home,Bedsheet,2,621.0,0.05,1179.9,661.5,518.4,COD
ORD00779,2025-12-23,CUST0010,East,Kolkata,Electronics,Speaker,2,1381.0,0.2,2209.6,1176.02,1033.58,Card
ORD00780,2025-06-04,CUST0059,South,Hyderabad,Home,Storage Box,1,723.0,0.0,723.0,439.45,283.55,UPI
ORD00781,2025-12-17,CUST0286,West,Pune,Fashion,Kurta,3,722.0,0.1,1949.4,1403.64,545.76,Card
ORD00782,2025-11-04,CUST0313,North,Jaipur,Beauty,Face Wash,4,342.0,0.0,1368.0,1058.03,309.97,COD
ORD00783,2025-03-03,CUST0186,Central,Bhopal,Footwear,Sneakers,2,1175.0,0.0,2350.0,1754.1,595.9,UPI
ORD00784,2025-10-17,CUST0187,West,Ahmedabad,Accessories,Watch,4,888.0,0.0,3552.0,1989.54,1562.46,Card
ORD00785,2025-01-22,CUST0243,South,Bengaluru,Beauty,Face Wash,4,495.0,0.0,1980.0,1155.89,824.11,Card
ORD00786,2025-06-27,CUST0341,North,Jaipur,Home,Lamp,3,776.0,0.15,1978.8,1214.52,764.28,UPI
ORD00787,2025-09-30,CUST0235,South,Hyderabad,Beauty,Shampoo,4,518.0,0.15,1761.2,1336.2,425.0,Card
ORD00788,2025-08-08,CUST0206,South,Hyderabad,Fashion,Dress,1,758.0,0.0,758.0,460.83,297.17,UPI
ORD00789,2025-12-05,CUST0324,West,Mumbai,Electronics,Earphones,2,1382.0,0.2,2211.2,1183.06,1028.14,Card
ORD00790,2025-07-09,CUST0144,Central,Indore,Electronics,Speaker,3,981.0,0.1,2648.7,1382.77,1265.93,UPI
ORD00791,2025-02-05,CUST0317,West,Ahmedabad,Accessories,Sunglasses,2,862.0,0.2,1379.2,941.07,438.13,Wallet
ORD00792,2025-09-17,CUST0172,West,Mumbai,Accessories,Watch,3,830.0,0.0,2490.0,1318.73,1171.27,Wallet
ORD00793,2025-11-28,CUST0283,Central,Nagpur,Accessories,Backpack,3,839.0,0.05,2391.15,1301.1,1090.05,Card
ORD00794,2025-06-24,CUST0124,South,Hyderabad,Footwear,Loafers,1,847.0,0.2,677.6,456.74,220.86,Card
ORD00795,2025-01-07,CUST0260,Central,Bhopal,Accessories,Sunglasses,1,644.0,0.1,579.6,340.54,239.06,Card
ORD00796,2025-08-04,CUST0233,North,Jaipur,Fashion,T-Shirt,3,833.0,0.2,1999.2,1422.6,576.6,Card
ORD00797,2025-09-08,CUST0194,East,Bhubaneswar,Beauty,Serum,3,447.0,0.2,1072.8,745.42,327.38,UPI
ORD00798,2025-02-24,CUST0076,Central,Nagpur,Fashion,Jeans,2,786.0,0.1,1414.8,902.81,511.99,Wallet
ORD00799,2025-08-10,CUST0229,North,Delhi,Electronics,Earphones,4,1407.0,0.05,5346.6,3442.28,1904.32,COD
ORD00800,2025-07-05,CUST0326,Central,Nagpur,Home,Cushion,4,653.0,0.1,2350.8,1579.55,771.25,Wallet
ORD00801,2025-11-22,CUST0235,West,Mumbai,Electronics,Speaker,2,1636.0,0.2,2617.6,1447.67,1169.93,UPI
ORD00802,2025-08-24,CUST0287,South,Bengaluru,Accessories,Wallet,4,726.0,0.0,2904.0,2073.71,830.29,Card
ORD00803,2025-12-29,CUST0268,North,Delhi,Fashion,Dress,3,712.0,0.2,1708.8,1017.24,691.56,UPI
ORD00804,2025-03-20,CUST0074,East,Bhubaneswar,Fashion,Jeans,3,642.0,0.1,1733.4,1120.37,613.03,UPI
ORD00805,2025-08-11,CUST0251,North,Jaipur,Footwear,Sports Shoes,3,1014.0,0.05,2889.9,1640.31,1249.59,COD
ORD00806,2025-04-01,CUST0290,North,Delhi,Fashion,Jeans,4,661.0,0.15,2247.4,1503.5,743.9,Wallet
ORD00807,2025-09-25,CUST0236,West,Ahmedabad,Home,Cushion,2,676.0,0.05,1284.4,836.45,447.95,Wallet
ORD00808,2025-11-30,CUST0341,South,Chennai,Accessories,Sunglasses,3,731.0,0.0,2193.0,1596.4,596.6,Wallet
ORD00809,2025-05-19,CUST0331,West,Pune,Electronics,Power Bank,1,1716.0,0.15,1458.6,1037.56,421.04,COD
ORD00810,2025-11-12,CUST0330,Central,Nagpur,Beauty,Face Wash,3,378.0,0.2,907.2,623.92,283.28,COD
ORD00811,2025-10-03,CUST0010,Central,Nagpur,Beauty,Face Wash,2,435.0,0.15,739.5,481.18,258.32,COD
ORD00812,2025-09-05,CUST0297,North,Jaipur,Accessories,Backpack,2,737.0,0.05,1400.3,1030.23,370.07,Wallet
ORD00813,2025-08-27,CUST0012,West,Ahmedabad,Fashion,Jeans,1,882.0,0.15,749.7,557.86,191.84,Card
ORD00814,2025-08-12,CUST0059,West,Mumbai,Electronics,Power Bank,3,1450.0,0.15,3697.5,2169.94,1527.56,COD
ORD00815,2025-10-31,CUST0079,East,Kolkata,Footwear,Sandals,2,1304.0,0.1,2347.2,1689.42,657.78,Card
ORD00816,2025-05-18,CUST0030,North,Lucknow,Electronics,Power Bank,3,1026.0,0.05,2924.1,1541.19,1382.91,Card
ORD00817,2025-06-15,CUST0062,East,Kolkata,Electronics,Earphones,4,1467.0,0.1,5281.2,3100.4,2180.8,COD
ORD00818,2025-05-06,CUST0259,Central,Nagpur,Beauty,Serum,2,522.0,0.15,887.4,578.8,308.6,Wallet
ORD00819,2025-02-14,CUST0248,North,Jaipur,Fashion,Jeans,4,710.0,0.2,2272.0,1421.91,850.09,COD
ORD00820,2025-05-23,CUST0334,North,Jaipur,Electronics,Power Bank,1,1669.0,0.05,1585.55,1139.02,446.53,UPI
ORD00821,2025-08-19,CUST0087,West,Mumbai,Home,Cushion,2,589.0,0.05,1119.1,690.55,428.55,UPI
ORD00822,2025-05-05,CUST0318,Central,Indore,Footwear,Sports Shoes,1,1379.0,0.0,1379.0,1008.45,370.55,Card
ORD00823,2025-08-26,CUST0349,North,Delhi,Accessories,Backpack,4,1131.0,0.1,4071.6,2750.14,1321.46,Wallet
ORD00824,2025-10-19,CUST0274,Central,Nagpur,Home,Lamp,3,608.0,0.0,1824.0,1025.03,798.97,COD
ORD00825,2025-11-09,CUST0144,West,Ahmedabad,Home,Bedsheet,1,598.0,0.05,568.1,402.51,165.59,Wallet
ORD00826,2025-12-09,CUST0340,East,Ranchi,Beauty,Lipstick,3,568.0,0.15,1448.4,855.98,592.42,Card
ORD00827,2025-07-14,CUST0069,West,Ahmedabad,Home,Lamp,3,835.0,0.0,2505.0,1897.9,607.1,COD
ORD00828,2025-06-22,CUST0251,North,Delhi,Footwear,Sports Shoes,2,996.0,0.15,1693.2,1125.14,568.06,Wallet
ORD00829,2025-01-15,CUST0181,North,Lucknow,Footwear,Sneakers,1,1017.0,0.15,864.45,600.61,263.84,Wallet
ORD00830,2025-09-11,CUST0099,West,Mumbai,Footwear,Loafers,1,1044.0,0.0,1044.0,668.47,375.53,Wallet
ORD00831,2025-06-16,CUST0315,North,Jaipur,Fashion,Kurta,3,531.0,0.05,1513.35,822.34,691.01,Card
ORD00832,2025-04-04,CUST0311,South,Bengaluru,Accessories,Backpack,3,668.0,0.0,2004.0,1188.37,815.63,UPI
ORD00833,2025-09-07,CUST0088,West,Mumbai,Fashion,Kurta,3,573.0,0.2,1375.2,894.0,481.2,UPI
ORD00834,2025-04-19,CUST0292,North,Lucknow,Accessories,Backpack,2,689.0,0.0,1378.0,762.22,615.78,UPI
ORD00835,2025-07-01,CUST0349,South,Chennai,Footwear,Loafers,1,1093.0,0.2,874.4,594.38,280.02,Wallet
ORD00836,2025-05-13,CUST0349,North,Jaipur,Fashion,Dress,4,730.0,0.15,2482.0,1467.48,1014.52,Wallet
ORD00837,2025-06-24,CUST0216,Central,Bhopal,Electronics,Smartwatch,2,1791.0,0.0,3582.0,2121.48,1460.52,Wallet
ORD00838,2025-05-24,CUST0013,West,Mumbai,Home,Bedsheet,3,533.0,0.0,1599.0,1197.37,401.63,UPI
ORD00839,2025-11-02,CUST0033,North,Delhi,Accessories,Sunglasses,2,942.0,0.05,1789.8,1083.9,705.9,COD
ORD00840,2025-12-26,CUST0243,West,Mumbai,Fashion,Dress,3,673.0,0.1,1817.1,1061.66,755.44,UPI
ORD00841,2025-05-22,CUST0318,East,Ranchi,Home,Bedsheet,2,644.0,0.0,1288.0,929.54,358.46,Wallet
ORD00842,2025-10-12,CUST0194,Central,Bhopal,Fashion,Dress,1,785.0,0.0,785.0,595.3,189.7,Card
ORD00843,2025-01-06,CUST0321,South,Hyderabad,Accessories,Wallet,4,638.0,0.0,2552.0,1527.07,1024.93,Wallet
ORD00844,2025-09-22,CUST0206,North,Lucknow,Fashion,T-Shirt,1,748.0,0.1,673.2,498.83,174.37,COD
ORD00845,2025-04-08,CUST0220,South,Chennai,Footwear,Sports Shoes,1,1133.0,0.15,963.05,596.92,366.13,COD
ORD00846,2025-02-13,CUST0053,West,Ahmedabad,Home,Bedsheet,3,708.0,0.2,1699.2,968.62,730.58,COD
ORD00847,2025-05-04,CUST0216,Central,Bhopal,Footwear,Sneakers,2,1157.0,0.2,1851.2,1085.98,765.22,Wallet
ORD00848,2025-07-28,CUST0160,South,Hyderabad,Accessories,Sunglasses,2,1154.0,0.0,2308.0,1236.46,1071.54,Wallet
ORD00849,2025-09-08,CUST0309,East,Ranchi,Footwear,Loafers,2,974.0,0.05,1850.6,1188.23,662.37,Card
ORD00850,2025-10-12,CUST0287,North,Lucknow,Home,Storage Box,2,588.0,0.0,1176.0,684.1,491.9,COD
ORD00851,2025-05-04,CUST0342,South,Hyderabad,Electronics,Smartwatch,2,1243.0,0.0,2486.0,1513.49,972.51,Wallet
ORD00852,2025-12-20,CUST0172,Central,Nagpur,Accessories,Sunglasses,3,720.0,0.2,1728.0,1152.9,575.1,Card
ORD00853,2025-09-01,CUST0002,South,Hyderabad,Electronics,Smartwatch,4,1239.0,0.0,4956.0,3216.16,1739.84,UPI
ORD00854,2025-11-27,CUST0170,West,Ahmedabad,Accessories,Backpack,2,971.0,0.05,1844.9,1189.95,654.95,Wallet
